cell,Irr,Richness,Landuse
4.0077e-319,0.012875000000000001,8,ForestDryPoor
4.00776e-319,0.012875000000000001,8,ForestDryPoor
4.0078e-319,0.012875000000000001,8,ForestDryPoor
4.00786e-319,0.012875000000000001,8,ForestDryPoor
4.0079e-319,0.012875000000000001,8,ForestDryPoor
4.0109e-319,0.0066875,16,ForestDryPoor
4.01097e-319,0.0066875,16,ForestDryPoor
4.011e-319,0.015117647058823529,17,ForestDryPoor
4.01107e-319,0.015117647058823529,17,ForestDryPoor
4.0111e-319,0.015117647058823529,17,ForestDryPoor
4.01117e-319,0.015117647058823529,17,ForestDryPoor
4.0112e-319,0.0235,18,ForestDryPoor
4.01127e-319,0.0235,18,ForestDryPoor
4.0113e-319,0.02488235294117647,17,ForestDryPoor
4.01137e-319,0.0235,18,ForestDryPoor
4.0114e-319,0.0235,18,ForestDryPoor
4.01147e-319,0.0235,18,ForestDryPoor
4.0115e-319,0.02231578947368421,19,ForestDryPoor
4.01157e-319,0.0215,20,ForestDryPoor
4.0116e-319,0.022629629629629628,27,ForestDryPoor
4.01166e-319,0.025433333333333332,30,ForestDryPoor
4.0117e-319,0.025433333333333332,30,ForestDryPoor
4.01176e-319,0.026322580645161287,31,ForestDryPoor
4.0118e-319,0.024114285714285713,35,ForestDryPoor
4.01186e-319,0.023918918918918917,37,ForestDryPoor
4.0139e-319,0.020872340425531915,47,ForestDryPoor
4.01394e-319,0.020872340425531915,47,ForestDryPoor
4.014e-319,0.020872340425531915,47,ForestDryPoor
4.01404e-319,0.02084782608695652,46,ForestDryPoor
4.0141e-319,0.02084782608695652,46,ForestDryPoor
4.01414e-319,0.02084782608695652,46,ForestDryPoor
4.0142e-319,0.02084782608695652,46,ForestDryPoor
4.01423e-319,0.02084782608695652,46,ForestDryPoor
4.0143e-319,0.02084782608695652,46,ForestDryPoor
4.01433e-319,0.02084782608695652,46,ForestDryPoor
4.0144e-319,0.020425531914893616,47,ForestDryPoor
4.01443e-319,0.020425531914893616,47,ForestDryPoor
4.0145e-319,0.020425531914893616,47,ForestDryPoor
4.01453e-319,0.02084782608695652,46,ForestDryPoor
4.0146e-319,0.02109090909090909,44,ForestDryPoor
4.01463e-319,0.02109090909090909,44,ForestDryPoor
4.0147e-319,0.02391304347826087,46,ForestDryPoor
4.01473e-319,0.02391304347826087,46,ForestDryPoor
4.0148e-319,0.02391304347826087,46,ForestDryPoor
4.01483e-319,0.024444444444444446,45,ForestDryPoor
4.01784e-319,0.010344827586206896,29,ForestDryPoor
4.0179e-319,0.010344827586206896,29,ForestDryPoor
4.01794e-319,0.010344827586206896,29,ForestDryPoor
4.018e-319,0.010344827586206896,29,ForestDryPoor
4.01804e-319,0.010678571428571428,28,ForestDryPoor
4.0181e-319,0.010344827586206896,29,ForestDryPoor
4.01814e-319,0.010344827586206896,29,ForestDryPoor
4.0182e-319,0.010344827586206896,29,ForestDryPoor
4.01824e-319,0.0115,26,ForestDryPoor
4.0183e-319,0.0115,26,ForestDryPoor
4.01833e-319,0.0115,26,ForestDryPoor
4.0184e-319,0.0115,26,ForestDryPoor
4.01843e-319,0.0115,26,ForestDryPoor
4.0185e-319,0.0115,26,ForestDryPoor
4.01853e-319,0.0115,26,ForestDryPoor
4.0186e-319,0.0115,26,ForestDryPoor
4.01863e-319,0.0115,26,ForestDryPoor
4.0187e-319,0.0115,26,ForestDryPoor
4.01873e-319,0.0115,26,ForestDryPoor
4.0188e-319,0.0115,26,ForestDryPoor
4.01883e-319,0.0115,26,ForestDryPoor
4.0189e-319,0.0115,26,ForestDryPoor
4.01893e-319,0.0115,26,ForestDryPoor
4.019e-319,0.0115,26,ForestDryPoor
4.01903e-319,0.0115,26,ForestDryPoor
4.0191e-319,0.0115,26,ForestDryPoor
4.01913e-319,0.0115,26,ForestDryPoor
4.01917e-319,0.0115,26,ForestDryPoor
4.0192e-319,0.0115,26,ForestDryPoor
4.01927e-319,0.01192,25,ForestDryPoor
4.0193e-319,0.01192,25,ForestDryPoor
4.01937e-319,0.01192,25,ForestDryPoor
4.0194e-319,0.01192,25,ForestDryPoor
4.01947e-319,0.01192,25,ForestDryPoor
4.0195e-319,0.01192,25,ForestDryPoor
4.01957e-319,0.01192,25,ForestDryPoor
4.0196e-319,0.005478260869565217,23,ForestDryPoor
4.01967e-319,0.005478260869565217,23,ForestDryPoor
4.0197e-319,0.005478260869565217,23,ForestDryPoor
4.01977e-319,0.005478260869565217,23,ForestDryPoor
4.0198e-319,0.005478260869565217,23,ForestDryPoor
4.01987e-319,0.005478260869565217,23,ForestDryPoor
4.0199e-319,0.005478260869565217,23,ForestDryPoor
4.01997e-319,0.005478260869565217,23,ForestDryPoor
4.02e-319,0.005478260869565217,23,ForestDryPoor
4.02006e-319,0.005478260869565217,23,ForestDryPoor
4.0201e-319,0.005478260869565217,23,ForestDryPoor
4.02016e-319,0.005478260869565217,23,ForestDryPoor
4.0202e-319,0.005478260869565217,23,ForestDryPoor
4.02026e-319,0.005478260869565217,23,ForestDryPoor
4.0203e-319,0.005478260869565217,23,ForestDryPoor
4.02036e-319,0.005478260869565217,23,ForestDryPoor
4.0204e-319,0.005478260869565217,23,ForestDryPoor
4.02046e-319,0.005478260869565217,23,ForestDryPoor
4.0205e-319,0.005478260869565217,23,ForestDryPoor
4.02056e-319,0.005478260869565217,23,ForestDryPoor
4.0206e-319,0.005478260869565217,23,ForestDryPoor
4.02066e-319,0.005478260869565217,23,ForestDryPoor
4.0207e-319,0.005478260869565217,23,ForestDryPoor
4.02076e-319,0.005478260869565217,23,ForestDryPoor
4.0208e-319,0.005478260869565217,23,ForestDryPoor
4.02085e-319,0.005478260869565217,23,ForestDryPoor
4.0209e-319,0.005681818181818182,22,ForestDryPoor
4.02095e-319,0.005681818181818182,22,ForestDryPoor
4.021e-319,0.005681818181818182,22,ForestDryPoor
4.02105e-319,0.005681818181818182,22,ForestDryPoor
4.0211e-319,0.005681818181818182,22,ForestDryPoor
4.02115e-319,0.005681818181818182,22,ForestDryPoor
4.0212e-319,0.005681818181818182,22,ForestDryPoor
4.02125e-319,0.005681818181818182,22,ForestDryPoor
4.0213e-319,0.005681818181818182,22,ForestDryPoor
4.02135e-319,0.005681818181818182,22,ForestDryPoor
4.0214e-319,0.005681818181818182,22,ForestDryPoor
4.02145e-319,0.005681818181818182,22,ForestDryPoor
4.0215e-319,0.005681818181818182,22,ForestDryPoor
4.02155e-319,0.005681818181818182,22,ForestDryPoor
4.0216e-319,0.005999999999999999,14,ForestDryPoor
4.02164e-319,0.005999999999999999,14,ForestDryPoor
4.0217e-319,0.005999999999999999,14,ForestDryPoor
4.02174e-319,0.007299999999999999,10,ForestDryPoor
4.03657e-319,0.0165,6,ForestDryPoor
4.0366e-319,0.0165,6,ForestDryPoor
4.03666e-319,0.0165,6,ForestDryPoor
4.0367e-319,0.0165,6,ForestDryPoor
4.03676e-319,0.0165,6,ForestDryPoor
4.0368e-319,0.0165,6,ForestDryPoor
4.03686e-319,0.0165,6,ForestDryPoor
4.0369e-319,0.0165,6,ForestDryPoor
4.03696e-319,0.0165,6,ForestDryPoor
4.037e-319,0.014142857142857143,7,ForestDryPoor
4.03706e-319,0.012875000000000001,8,ForestDryPoor
4.0371e-319,0.012875000000000001,8,ForestDryPoor
4.03716e-319,0.012875000000000001,8,ForestDryPoor
4.0372e-319,0.012875000000000001,8,ForestDryPoor
4.03726e-319,0.012875000000000001,8,ForestDryPoor
4.0373e-319,0.012875000000000001,8,ForestDryPoor
4.03736e-319,0.012875000000000001,8,ForestDryPoor
4.0374e-319,0.012875000000000001,8,ForestDryPoor
4.03746e-319,0.012875000000000001,8,ForestDryPoor
4.0375e-319,0.012875000000000001,8,ForestDryPoor
4.0405e-319,0.0066875,16,ForestDryPoor
4.04057e-319,0.0066875,16,ForestDryPoor
4.0406e-319,0.015117647058823529,17,ForestDryPoor
4.04067e-319,0.015117647058823529,17,ForestDryPoor
4.0407e-319,0.015117647058823529,17,ForestDryPoor
4.04077e-319,0.015117647058823529,17,ForestDryPoor
4.0408e-319,0.0235,18,ForestDryPoor
4.04086e-319,0.0235,18,ForestDryPoor
4.0409e-319,0.0235,18,ForestDryPoor
4.04096e-319,0.0235,18,ForestDryPoor
4.041e-319,0.0235,18,ForestDryPoor
4.04106e-319,0.0235,18,ForestDryPoor
4.0411e-319,0.02231578947368421,19,ForestDryPoor
4.04116e-319,0.017037037037037038,27,ForestDryPoor
4.0412e-319,0.01593103448275862,29,ForestDryPoor
4.04126e-319,0.02113793103448276,29,ForestDryPoor
4.0413e-319,0.025433333333333332,30,ForestDryPoor
4.04136e-319,0.025433333333333332,30,ForestDryPoor
4.0414e-319,0.0263125,32,ForestDryPoor
4.04146e-319,0.025142857142857144,35,ForestDryPoor
4.0435e-319,0.020872340425531915,47,ForestDryPoor
4.04353e-319,0.020872340425531915,47,ForestDryPoor
4.0436e-319,0.020872340425531915,47,ForestDryPoor
4.04363e-319,0.02084782608695652,46,ForestDryPoor
4.0437e-319,0.02084782608695652,46,ForestDryPoor
4.04373e-319,0.02084782608695652,46,ForestDryPoor
4.0438e-319,0.02084782608695652,46,ForestDryPoor
4.04383e-319,0.02084782608695652,46,ForestDryPoor
4.0439e-319,0.02084782608695652,46,ForestDryPoor
4.04393e-319,0.02084782608695652,46,ForestDryPoor
4.044e-319,0.020425531914893616,47,ForestDryPoor
4.04403e-319,0.020425531914893616,47,ForestDryPoor
4.0441e-319,0.020425531914893616,47,ForestDryPoor
4.04412e-319,0.020425531914893616,47,ForestDryPoor
4.04417e-319,0.02109090909090909,44,ForestDryPoor
4.0442e-319,0.02109090909090909,44,ForestDryPoor
4.04427e-319,0.02391304347826087,46,ForestDryPoor
4.0443e-319,0.02391304347826087,46,ForestDryPoor
4.04437e-319,0.024444444444444446,45,ForestDryPoor
4.0444e-319,0.024444444444444446,45,ForestDryPoor
4.04744e-319,0.010344827586206896,29,ForestDryPoor
4.0475e-319,0.010344827586206896,29,ForestDryPoor
4.04753e-319,0.010344827586206896,29,ForestDryPoor
4.0476e-319,0.010344827586206896,29,ForestDryPoor
4.04763e-319,0.010344827586206896,29,ForestDryPoor
4.0477e-319,0.010344827586206896,29,ForestDryPoor
4.04773e-319,0.0115,26,ForestDryPoor
4.0478e-319,0.0115,26,ForestDryPoor
4.04783e-319,0.0115,26,ForestDryPoor
4.0479e-319,0.0115,26,ForestDryPoor
4.04793e-319,0.0115,26,ForestDryPoor
4.048e-319,0.0115,26,ForestDryPoor
4.04803e-319,0.0115,26,ForestDryPoor
4.0481e-319,0.0115,26,ForestDryPoor
4.04813e-319,0.0115,26,ForestDryPoor
4.0482e-319,0.0115,26,ForestDryPoor
4.04823e-319,0.0115,26,ForestDryPoor
4.04828e-319,0.0115,26,ForestDryPoor
4.0483e-319,0.0115,26,ForestDryPoor
4.04837e-319,0.0115,26,ForestDryPoor
4.0484e-319,0.0115,26,ForestDryPoor
4.04847e-319,0.0115,26,ForestDryPoor
4.0485e-319,0.0115,26,ForestDryPoor
4.04857e-319,0.0115,26,ForestDryPoor
4.0486e-319,0.0115,26,ForestDryPoor
4.04867e-319,0.0115,26,ForestDryPoor
4.0487e-319,0.0115,26,ForestDryPoor
4.04877e-319,0.0115,26,ForestDryPoor
4.0488e-319,0.0115,26,ForestDryPoor
4.04887e-319,0.01192,25,ForestDryPoor
4.0489e-319,0.01192,25,ForestDryPoor
4.04897e-319,0.01192,25,ForestDryPoor
4.049e-319,0.01192,25,ForestDryPoor
4.04907e-319,0.01192,25,ForestDryPoor
4.0491e-319,0.01192,25,ForestDryPoor
4.04916e-319,0.01192,25,ForestDryPoor
4.0492e-319,0.005478260869565217,23,ForestDryPoor
4.04926e-319,0.005478260869565217,23,ForestDryPoor
4.0493e-319,0.005478260869565217,23,ForestDryPoor
4.04936e-319,0.005478260869565217,23,ForestDryPoor
4.0494e-319,0.005478260869565217,23,ForestDryPoor
4.04946e-319,0.005478260869565217,23,ForestDryPoor
4.0495e-319,0.005478260869565217,23,ForestDryPoor
4.04956e-319,0.005478260869565217,23,ForestDryPoor
4.0496e-319,0.005478260869565217,23,ForestDryPoor
4.04966e-319,0.005478260869565217,23,ForestDryPoor
4.0497e-319,0.005478260869565217,23,ForestDryPoor
4.04976e-319,0.005478260869565217,23,ForestDryPoor
4.0498e-319,0.005478260869565217,23,ForestDryPoor
4.04986e-319,0.005478260869565217,23,ForestDryPoor
4.0499e-319,0.005478260869565217,23,ForestDryPoor
4.04995e-319,0.005478260869565217,23,ForestDryPoor
4.05e-319,0.005478260869565217,23,ForestDryPoor
4.05005e-319,0.005478260869565217,23,ForestDryPoor
4.0501e-319,0.005478260869565217,23,ForestDryPoor
4.05015e-319,0.005478260869565217,23,ForestDryPoor
4.0502e-319,0.005478260869565217,23,ForestDryPoor
4.05025e-319,0.005478260869565217,23,ForestDryPoor
4.0503e-319,0.005478260869565217,23,ForestDryPoor
4.05035e-319,0.005478260869565217,23,ForestDryPoor
4.0504e-319,0.005478260869565217,23,ForestDryPoor
4.05045e-319,0.005478260869565217,23,ForestDryPoor
4.0505e-319,0.005681818181818182,22,ForestDryPoor
4.05055e-319,0.005681818181818182,22,ForestDryPoor
4.0506e-319,0.005681818181818182,22,ForestDryPoor
4.05065e-319,0.005681818181818182,22,ForestDryPoor
4.0507e-319,0.005681818181818182,22,ForestDryPoor
4.05075e-319,0.005681818181818182,22,ForestDryPoor
4.0508e-319,0.005681818181818182,22,ForestDryPoor
4.05084e-319,0.005681818181818182,22,ForestDryPoor
4.0509e-319,0.005681818181818182,22,ForestDryPoor
4.05094e-319,0.005681818181818182,22,ForestDryPoor
4.051e-319,0.005681818181818182,22,ForestDryPoor
4.05104e-319,0.005681818181818182,22,ForestDryPoor
4.0511e-319,0.005681818181818182,22,ForestDryPoor
4.05114e-319,0.005681818181818182,22,ForestDryPoor
4.0512e-319,0.005999999999999999,14,ForestDryPoor
4.05124e-319,0.005999999999999999,14,ForestDryPoor
4.0513e-319,0.005999999999999999,14,ForestDryPoor
4.05134e-319,0.005999999999999999,14,ForestDryPoor
4.06616e-319,0.0165,6,ForestDryPoor
4.0662e-319,0.0165,6,ForestDryPoor
4.06626e-319,0.0165,6,ForestDryPoor
4.0663e-319,0.0165,6,ForestDryPoor
4.06636e-319,0.0165,6,ForestDryPoor
4.0664e-319,0.0165,6,ForestDryPoor
4.06646e-319,0.0165,6,ForestDryPoor
4.0665e-319,0.0165,6,ForestDryPoor
4.06656e-319,0.014142857142857143,7,ForestDryPoor
4.0666e-319,0.012875000000000001,8,ForestDryPoor
4.06665e-319,0.012875000000000001,8,ForestDryPoor
4.0667e-319,0.012875000000000001,8,ForestDryPoor
4.06675e-319,0.012875000000000001,8,ForestDryPoor
4.0668e-319,0.012875000000000001,8,ForestDryPoor
4.06685e-319,0.012875000000000001,8,ForestDryPoor
4.0669e-319,0.012875000000000001,8,ForestDryPoor
4.06695e-319,0.012875000000000001,8,ForestDryPoor
4.067e-319,0.012875000000000001,8,ForestDryPoor
4.06705e-319,0.012875000000000001,8,ForestDryPoor
4.0671e-319,0.012875000000000001,8,ForestDryPoor
4.0701e-319,0.0066875,16,ForestDryPoor
4.07016e-319,0.0066875,16,ForestDryPoor
4.0702e-319,0.015117647058823529,17,ForestDryPoor
4.07026e-319,0.015117647058823529,17,ForestDryPoor
4.0703e-319,0.015117647058823529,17,ForestDryPoor
4.07036e-319,0.015117647058823529,17,ForestDryPoor
4.0704e-319,0.0235,18,ForestDryPoor
4.07046e-319,0.0235,18,ForestDryPoor
4.0705e-319,0.0235,18,ForestDryPoor
4.07056e-319,0.0235,18,ForestDryPoor
4.0706e-319,0.0235,18,ForestDryPoor
4.07066e-319,0.0235,18,ForestDryPoor
4.0707e-319,0.0235,18,ForestDryPoor
4.07076e-319,0.017461538461538462,26,ForestDryPoor
4.0708e-319,0.01593103448275862,29,ForestDryPoor
4.07085e-319,0.01593103448275862,29,ForestDryPoor
4.0709e-319,0.01635714285714286,28,ForestDryPoor
4.07095e-319,0.02113793103448276,29,ForestDryPoor
4.071e-319,0.0258125,32,ForestDryPoor
4.07105e-319,0.024527777777777777,36,ForestDryPoor
4.0731e-319,0.020872340425531915,47,ForestDryPoor
4.07313e-319,0.020872340425531915,47,ForestDryPoor
4.0732e-319,0.020872340425531915,47,ForestDryPoor
4.07323e-319,0.02084782608695652,46,ForestDryPoor
4.07327e-319,0.02084782608695652,46,ForestDryPoor
4.0733e-319,0.02084782608695652,46,ForestDryPoor
4.07337e-319,0.02084782608695652,46,ForestDryPoor
4.0734e-319,0.02084782608695652,46,ForestDryPoor
4.07347e-319,0.02084782608695652,46,ForestDryPoor
4.0735e-319,0.02084782608695652,46,ForestDryPoor
4.07357e-319,0.020425531914893616,47,ForestDryPoor
4.0736e-319,0.020425531914893616,47,ForestDryPoor
4.07367e-319,0.020425531914893616,47,ForestDryPoor
4.0737e-319,0.020425531914893616,47,ForestDryPoor
4.07377e-319,0.02109090909090909,44,ForestDryPoor
4.0738e-319,0.02109090909090909,44,ForestDryPoor
4.07387e-319,0.02391304347826087,46,ForestDryPoor
4.0739e-319,0.024444444444444446,45,ForestDryPoor
4.07397e-319,0.024444444444444446,45,ForestDryPoor
4.074e-319,0.024444444444444446,45,ForestDryPoor
4.07703e-319,0.010344827586206896,29,ForestDryPoor
4.0771e-319,0.010344827586206896,29,ForestDryPoor
4.07713e-319,0.010344827586206896,29,ForestDryPoor
4.0772e-319,0.010344827586206896,29,ForestDryPoor
4.07723e-319,0.010344827586206896,29,ForestDryPoor
4.0773e-319,0.0115,26,ForestDryPoor
4.07733e-319,0.0115,26,ForestDryPoor
4.0774e-319,0.0115,26,ForestDryPoor
4.07742e-319,0.0115,26,ForestDryPoor
4.07747e-319,0.0115,26,ForestDryPoor
4.0775e-319,0.0115,26,ForestDryPoor
4.07757e-319,0.0115,26,ForestDryPoor
4.0776e-319,0.0115,26,ForestDryPoor
4.07767e-319,0.0115,26,ForestDryPoor
4.0777e-319,0.0115,26,ForestDryPoor
4.07777e-319,0.0115,26,ForestDryPoor
4.0778e-319,0.0115,26,ForestDryPoor
4.07787e-319,0.0115,26,ForestDryPoor
4.0779e-319,0.0115,26,ForestDryPoor
4.07797e-319,0.0115,26,ForestDryPoor
4.078e-319,0.0115,26,ForestDryPoor
4.07807e-319,0.0115,26,ForestDryPoor
4.0781e-319,0.0115,26,ForestDryPoor
4.07817e-319,0.0115,26,ForestDryPoor
4.0782e-319,0.0115,26,ForestDryPoor
4.07826e-319,0.0115,26,ForestDryPoor
4.0783e-319,0.0115,26,ForestDryPoor
4.07836e-319,0.0115,26,ForestDryPoor
4.0784e-319,0.0115,26,ForestDryPoor
4.07846e-319,0.01192,25,ForestDryPoor
4.0785e-319,0.01192,25,ForestDryPoor
4.07856e-319,0.01192,25,ForestDryPoor
4.0786e-319,0.01192,25,ForestDryPoor
4.07866e-319,0.01192,25,ForestDryPoor
4.0787e-319,0.01192,25,ForestDryPoor
4.07876e-319,0.01192,25,ForestDryPoor
4.0788e-319,0.005478260869565217,23,ForestDryPoor
4.07886e-319,0.005478260869565217,23,ForestDryPoor
4.0789e-319,0.005478260869565217,23,ForestDryPoor
4.07896e-319,0.005478260869565217,23,ForestDryPoor
4.079e-319,0.005478260869565217,23,ForestDryPoor
4.07906e-319,0.005478260869565217,23,ForestDryPoor
4.0791e-319,0.005478260869565217,23,ForestDryPoor
4.07915e-319,0.005478260869565217,23,ForestDryPoor
4.0792e-319,0.005478260869565217,23,ForestDryPoor
4.07925e-319,0.005478260869565217,23,ForestDryPoor
4.0793e-319,0.005478260869565217,23,ForestDryPoor
4.07935e-319,0.005478260869565217,23,ForestDryPoor
4.0794e-319,0.005478260869565217,23,ForestDryPoor
4.07945e-319,0.005478260869565217,23,ForestDryPoor
4.0795e-319,0.005478260869565217,23,ForestDryPoor
4.07955e-319,0.005478260869565217,23,ForestDryPoor
4.0796e-319,0.005478260869565217,23,ForestDryPoor
4.07965e-319,0.005478260869565217,23,ForestDryPoor
4.0797e-319,0.005478260869565217,23,ForestDryPoor
4.07975e-319,0.005478260869565217,23,ForestDryPoor
4.0798e-319,0.005478260869565217,23,ForestDryPoor
4.07985e-319,0.005478260869565217,23,ForestDryPoor
4.0799e-319,0.005478260869565217,23,ForestDryPoor
4.07994e-319,0.005478260869565217,23,ForestDryPoor
4.08e-319,0.005681818181818182,22,ForestDryPoor
4.08004e-319,0.005681818181818182,22,ForestDryPoor
4.0801e-319,0.005681818181818182,22,ForestDryPoor
4.08014e-319,0.005904761904761905,21,ForestDryPoor
4.0802e-319,0.005904761904761905,21,ForestDryPoor
4.08024e-319,0.005904761904761905,21,ForestDryPoor
4.0803e-319,0.005904761904761905,21,ForestDryPoor
4.08034e-319,0.005904761904761905,21,ForestDryPoor
4.0804e-319,0.005904761904761905,21,ForestDryPoor
4.08044e-319,0.005904761904761905,21,ForestDryPoor
4.0805e-319,0.005904761904761905,21,ForestDryPoor
4.08054e-319,0.005904761904761905,21,ForestDryPoor
4.0806e-319,0.005904761904761905,21,ForestDryPoor
4.08064e-319,0.005904761904761905,21,ForestDryPoor
4.0807e-319,0.005904761904761905,21,ForestDryPoor
4.08074e-319,0.005904761904761905,21,ForestDryPoor
4.0808e-319,0.006384615384615385,13,ForestDryPoor
4.08083e-319,0.006384615384615385,13,ForestDryPoor
4.0809e-319,0.006384615384615385,13,ForestDryPoor
4.08093e-319,0.0033333333333333335,3,ForestDryPoor
4.09575e-319,0.0165,6,ForestDryPoor
4.0958e-319,0.0165,6,ForestDryPoor
4.09585e-319,0.0165,6,ForestDryPoor
4.0959e-319,0.0165,6,ForestDryPoor
4.09595e-319,0.0165,6,ForestDryPoor
4.096e-319,0.0165,6,ForestDryPoor
4.09605e-319,0.0165,6,ForestDryPoor
4.0961e-319,0.0165,6,ForestDryPoor
4.09615e-319,0.014142857142857143,7,ForestDryPoor
4.0962e-319,0.012875000000000001,8,ForestDryPoor
4.09625e-319,0.012875000000000001,8,ForestDryPoor
4.0963e-319,0.012875000000000001,8,ForestDryPoor
4.09635e-319,0.012875000000000001,8,ForestDryPoor
4.0964e-319,0.012875000000000001,8,ForestDryPoor
4.09645e-319,0.012875000000000001,8,ForestDryPoor
4.0965e-319,0.012875000000000001,8,ForestDryPoor
4.09655e-319,0.012875000000000001,8,ForestDryPoor
4.0966e-319,0.012875000000000001,8,ForestDryPoor
4.09664e-319,0.012875000000000001,8,ForestDryPoor
4.0967e-319,0.012875000000000001,8,ForestDryPoor
4.0997e-319,0.0066875,16,ForestDryPoor
4.09976e-319,0.0066875,16,ForestDryPoor
4.0998e-319,0.015117647058823529,17,ForestDryPoor
4.09986e-319,0.015117647058823529,17,ForestDryPoor
4.0999e-319,0.015117647058823529,17,ForestDryPoor
4.09995e-319,0.0235,18,ForestDryPoor
4.1e-319,0.0235,18,ForestDryPoor
4.10005e-319,0.0235,18,ForestDryPoor
4.1001e-319,0.0235,18,ForestDryPoor
4.10015e-319,0.0235,18,ForestDryPoor
4.1002e-319,0.0235,18,ForestDryPoor
4.10025e-319,0.0235,18,ForestDryPoor
4.1003e-319,0.01812,25,ForestDryPoor
4.10035e-319,0.016851851851851854,27,ForestDryPoor
4.1004e-319,0.016285714285714285,28,ForestDryPoor
4.10045e-319,0.01593103448275862,29,ForestDryPoor
4.1005e-319,0.01635714285714286,28,ForestDryPoor
4.10055e-319,0.016689655172413793,29,ForestDryPoor
4.1006e-319,0.021806451612903226,31,ForestDryPoor
4.10065e-319,0.02213157894736842,38,ForestDryPoor
4.10267e-319,0.020872340425531915,47,ForestDryPoor
4.1027e-319,0.020872340425531915,47,ForestDryPoor
4.10277e-319,0.020872340425531915,47,ForestDryPoor
4.1028e-319,0.02084782608695652,46,ForestDryPoor
4.10287e-319,0.02084782608695652,46,ForestDryPoor
4.1029e-319,0.02084782608695652,46,ForestDryPoor
4.10297e-319,0.02084782608695652,46,ForestDryPoor
4.103e-319,0.02084782608695652,46,ForestDryPoor
4.10307e-319,0.02084782608695652,46,ForestDryPoor
4.1031e-319,0.02084782608695652,46,ForestDryPoor
